lon,lat,U,V
92,48,0,0
92,49,0,0
92,50,0,0
92,51,0,0
92,52,0,0
92,53,0,0
92,54,0,0
92,55,0,0
92,56,0,0
92,57,0,0
92,58,0,0
92,59,0,0
92,60,0,0
92,61,0,0
92,62,0,0
92,63,0,0
92,64,0,0
92,65,0,0
93,20,0,0
93,21,0,0
93,22,0,0
93,23,0,0
93,24,0,0
93,25,0,0
93,26,0,0
93,27,-1.27966,-0.104828
93,28,-0.244792,1.46479
93,29,0.0345652,3.78065
93,30,1.03937,3.92833
93,31,2.485,4.90938
93,32,3.485,3.3975
93,33,5.46333,4.75756
93,34,3.56261,2.66522
93,35,-0.462093,-0.254419
93,36,-2.72136,-1.565
93,37,-0.473409,-1.51227
93,38,0.376098,-2.25171
93,39,0.43119,-1.90786
93,40,-3.57756,-0.417333
93,41,-3.70675,-1.861
93,42,-1.03429,-1.44571
93,43,-0.06675,-1.511
93,44,2.6605,0.97925
93,45,-1.31,0.487826
93,46,0,0
93,47,0,0
93,48,0,0
93,49,0,0
93,50,0,0
93,51,0,0
93,52,0,0
93,53,0,0
93,54,0,0
93,55,0,0
93,56,0,0
93,57,0,0
93,58,0,0
93,59,0,0
93,60,0,0
93,61,0,0
93,62,0,0
93,63,0,0
93,64,0,0
93,65,0,0
94,20,0,0
94,21,0,0
94,22,0,0
94,23,0,0
94,24,0,0
94,25,0,0
94,26,0,0
94,27,-2.14727,-1.28091
94,28,-1.03021,-0.108298
94,29,0.737143,3.26102
94,30,-0.134783,3.78348
94,31,2.09467,5.71
94,32,2.7275,4.06146
94,33,4.74109,4.95087
94,34,2.76791,3.95349
94,35,-0.398889,0.235111
94,36,-1.97044,-1.59844
94,37,0.77186,-1.75628
94,38,0.626047,-2.88605
94,39,0.316444,-1.39356
94,40,-2.82641,-0.879744
94,41,-4.20439,-0.760244
94,42,-1.37548,-0.141667
94,43,0.246098,0.0239024
94,44,-0.314524,1.04619
94,45,-1.95111,-0.455556
94,46,0,0
94,47,0,0
94,48,0,0
94,49,0,0
94,50,0,0
94,51,0,0
94,52,0,0
94,53,0,0
94,54,0,0
94,55,0,0
94,56,0,0
94,57,0,0
94,58,0,0
94,59,0,0
94,60,0,0
94,61,0,0
94,62,0,0
94,63,0,0
94,64,0,0
94,65,0,0
95,20,0,0
95,21,0,0
95,22,0,0
95,23,0,0
95,24,0,0
95,25,0,0
95,26,0,0
95,27,0,0
95,28,-2.166,-0.714667
95,29,-0.0726531,1.96959
95,30,-0.427391,3.2737
95,31,3.8813,5.54609
95,32,5.13213,3.85872
95,33,3.99159,3.215
95,34,4.24067,3.90311
95,35,-0.0980435,-0.636522
95,36,-0.746341,-2.4022
95,37,1.80442,-1.20256
95,38,0.524,-0.463778
95,39,0.63675,-0.1785
95,40,-1.92814,-0.526744
95,41,-5.81977,0.550455
95,42,-1.62975,1.362
95,43,-0.837805,0.433902
95,44,-2.86091,0.358485
95,45,0,0
95,46,0,0
95,47,0,0
95,48,0,0
95,49,0,0
95,50,0,0
95,51,0,0
95,52,0,0
95,53,0,0
95,54,0,0
95,55,0,0
95,56,0,0
95,57,0,0
95,58,0,0
95,59,0,0
95,60,0,0
95,61,0,0
95,62,0,0
95,63,0,0
95,64,0,0
95,65,0,0
96,20,0,0
96,21,0,0
96,22,0,0
96,23,0,0
96,24,0,0
96,25,0,0
96,26,0,0
96,27,0,0
96,28,-0.526,1.17867
96,29,0.754318,0.982955
96,30,3.7936,3.036
96,31,3.95826,3.21761
96,32,5.15209,3.06
96,33,3.84979,3.21468
96,34,2.79267,3.23044
96,35,0.557907,0.514419
96,36,-0.768,-2.14311
96,37,2.36977,0.0718182
96,38,0.929048,0.68381
96,39,1.12432,-0.571364
96,40,-4.26548,0.767619
96,41,-7.25488,1.86244
96,42,-2.15833,4.1531
96,43,-1.7337,2.86741
96,44,-3.485,0.83
96,45,0,0
96,46,0,0
96,47,0,0
96,48,0,0
96,49,0,0
96,50,0,0
96,51,0,0
96,52,0,0
96,53,0,0
96,54,0,0
96,55,0,0
96,56,0,0
96,57,0,0
96,58,0,0
96,59,0,0
96,60,0,0
96,61,0,0
96,62,0,0
96,63,0,0
96,64,0,0
96,65,0,0
97,20,0,0
97,21,0,0
97,22,0,0
97,23,0,0
97,24,0,0
97,25,0,0
97,26,0,0
97,27,0,0
97,28,1.8292,1.0716
97,29,2.21824,2.19627
97,30,3.20071,2.74095
97,31,3.7148,4.2624
97,32,1.72283,4.13652
97,33,3.27318,4.25864
97,34,2.45867,3.90556
97,35,-0.542826,1.63196
97,36,-0.195366,-1.13512
97,37,1.66244,0.743556
97,38,1.35333,1.19333
97,39,1.23452,0.100714
97,40,-5.96095,1.16786
97,41,-7.06667,1.50667
97,42,-2.94125,4.4215
97,43,-2.69273,3.09909
97,44,0,0
97,45,0,0
97,46,0,0
97,47,0,0
97,48,0,0
97,49,0,0
97,50,0,0
97,51,0,0
97,52,0,0
97,53,0,0
97,54,0,0
97,55,0,0
97,56,0,0
97,57,0,0
97,58,0,0
97,59,0,0
97,60,0,0
97,61,0,0
97,62,0,0
97,63,0,0
97,64,0,0
97,65,0,0
98,20,0,0
98,21,0,0
98,22,0,0
98,23,0,0
98,24,-0.2095,0.5215
98,25,-0.161765,0.471471
98,26,0.515,1.39
98,27,0,0
98,28,2.404,2.833
98,29,3.00318,2.32727
98,30,2.56792,3.83434
98,31,2.50452,3.03929
98,32,2.48935,4.12587
98,33,2.52745,3.54255
98,34,2.51512,3.07163
98,35,-0.704186,0.695349
98,36,0.694255,-1.73468
98,37,-0.275,1.03881
98,38,0.84093,1.75907
98,39,0.234773,0.0631818
98,40,-6.509,2.37375
98,41,-5.84864,1.04568
98,42,-3.23575,1.75975
98,43,-2.62429,1.47286
98,44,0,0
98,45,0,0
98,46,0,0
98,47,0,0
98,48,0,0
98,49,0,0
98,50,0,0
98,51,0,0
98,52,0,0
98,53,0,0
98,54,0,0
98,55,0,0
98,56,0,0
98,57,0,0
98,58,0,0
98,59,0,0
98,60,0,0
98,61,0,0
98,62,0,0
98,63,0,0
98,64,0,0
98,65,0,0
99,20,0,0
99,21,0,0
99,22,-1.312,2.718
99,23,-0.484286,2.24071
99,24,-0.02,1.88463
99,25,0.632885,1.18308
99,26,1.97659,0.852683
99,27,2.418,0.257714
99,28,3.29761,2.15261
99,29,1.66563,3.88396
99,30,0.855682,4.97977
99,31,1.95125,4.87979
99,32,3.34681,3.89723
99,33,2.26333,3.28381
99,34,1.6904,2.6348
99,35,-0.904048,1.76024
99,36,-0.650238,0.597143
99,37,-3.02065,2.14696
99,38,-0.130476,2.61
99,39,-0.912,0.903
99,40,-6.25109,0.400217
99,41,-6.21632,1.03579
99,42,-2.65133,0.0891111
99,43,-1.84,-0.3
99,44,0,0
99,45,0,0
99,46,0,0
99,47,0,0
99,48,0,0
99,49,0,0
99,50,0,0
99,51,0,0
99,52,0,0
99,53,0,0
99,54,0,0
99,55,0,0
99,56,0,0
99,57,0,0
99,58,0,0
99,59,0,0
99,60,0,0
99,61,0,0
99,62,0,0
99,63,0,0
99,64,0,0
99,65,0,0
100,20,0,0
100,21,0,0
100,22,-1.03421,1.98684
100,23,-0.606458,2.2125
100,24,0.0158824,2.40569
100,25,0.852857,2.43327
100,26,2.86404,2.33231
100,27,3.62867,0.560667
100,28,4.35571,1.04265
100,29,4.08549,2.67196
100,30,4.96095,3.46857
100,31,4.0425,3.2125
100,32,3.10479,2.85917
100,33,2.62095,2.96452
100,34,0.659318,1.86977
100,35,-1.55437,-0.431042
100,36,-3.41429,0.296429
100,37,-3.53,2.07195
100,38,-0.829787,1.47043
100,39,-2.84732,0.48
100,40,-6.70452,1.25333
100,41,-3.88442,-0.570465
100,42,-2.55462,-0.472821
100,43,-2.25167,-1.02167
100,44,0,0
100,45,0,0
100,46,0,0
100,47,0,0
100,48,0,0
100,49,0,0
100,50,0,0
100,51,0,0
100,52,0,0
100,53,0,0
100,54,0,0
100,55,0,0
100,56,0,0
100,57,0,0
100,58,0,0
100,59,0,0
100,60,0,0
100,61,0,0
100,62,0,0
100,63,0,0
100,64,0,0
100,65,0,0
101,20,0,0
101,21,-0.872,1.59
101,22,-1.19449,1.57041
101,23,-1.137,2.4664
101,24,-0.0622,2.9022
101,25,1.63265,3.56918
101,26,2.9849,3.82571
101,27,2.68818,3.18709
101,28,3.58952,2.90238
101,29,1.52163,2.78326
101,30,2.39679,3.85036
101,31,1.45535,4.07047
101,32,3.26581,4.29651
101,33,1.07208,1.89104
101,34,-1.75273,2.00386
101,35,-3.56091,1.80341
101,36,-4.73435,0.243913
101,37,-4.22462,2.53436
101,38,-2.11913,2.73696
101,39,-6.44636,2.47159
101,40,-5.31125,2.3845
101,41,-3.519,-0.268
101,42,-2.6639,0.035122
101,43,-2.61125,-0.165
101,44,0,0
101,45,0,0
101,46,0,0
101,47,0,0
101,48,0,0
101,49,0,0
101,50,0,0
101,51,0,0
101,52,0,0
101,53,0,0
101,54,0,0
101,55,0,0
101,56,0,0
101,57,0,0
101,58,0,0
101,59,0,0
101,60,0,0
101,61,0,0
101,62,0,0
101,63,0,0
101,64,0,0
101,65,0,0
102,20,0,0
102,21,-1.125,1.88
102,22,-1.16571,1.58143
102,23,-1.11648,2.64537
102,24,-0.045102,3.48204
102,25,1.82642,4.42962
102,26,2.17262,5.16429
102,27,2.43128,4.9434
102,28,2.288,4.71382
102,29,1.85521,2.11542
102,30,0.533778,2.65578
102,31,0.211111,4.552
102,32,0.928095,5.52786
102,33,0.575769,3.32019
102,34,-3.69568,0.844318
102,35,-3.73048,1.4681
102,36,-4.515,0.712083
102,37,-1.86738,2.07
102,38,-3.226,1.64571
102,39,-5.36812,2.50417
102,40,-4.02881,1.8419
102,41,-3.47208,0.22125
102,42,-3.51793,0.828966
102,43,0,0
102,44,0,0
102,45,0,0
102,46,0,0
102,47,0,0
102,48,0,0
102,49,0,0
102,50,0,0
102,51,0,0
102,52,0,0
102,53,0,0
102,54,0,0
102,55,0,0
102,56,0,0
102,57,0,0
102,58,0,0
102,59,0,0
102,60,0,0
102,61,0,0
102,62,0,0
102,63,0,0
102,64,0,0
102,65,0,0
103,20,0,0
103,21,0,0
103,22,0,0
103,23,-0.763696,2.53348
103,24,1.27469,3.0451
103,25,2.27577,3.53308
103,26,3.32057,3.95132
103,27,3.64778,4.31356
103,28,2.595,4.08917
103,29,-0.622143,1.74119
103,30,-1.26143,-0.569286
103,31,0.190943,2.0234
103,32,-0.718571,3.63592
103,33,-0.620233,5.18233
103,34,-3.84708,1.90896
103,35,-3.49881,0.72881
103,36,-2.62364,-0.109318
103,37,-0.625,1.55326
103,38,-4.66405,0.64119
103,39,-4.41025,-0.00225
103,40,-2.82972,0.401667
103,41,-2.81238,-0.159286
103,42,-4.09846,0.292308
103,43,0,0
103,44,0,0
103,45,0,0
103,46,0,0
103,47,0,0
103,48,0,0
103,49,0,0
103,50,0,0
103,51,0,0
103,52,0,0
103,53,0,0
103,54,0,0
103,55,0,0
103,56,0,0
103,57,0,0
103,58,0,0
103,59,0,0
103,60,0,0
103,61,0,0
103,62,0,0
103,63,0,0
103,64,0,0
103,65,0,0
104,20,0,0
104,21,0,0
104,22,0,0
104,23,0.339524,2.38381
104,24,1.36469,2.62694
104,25,2.40898,2.43735
104,26,3.485,4.28054
104,27,2.39531,4.22041
104,28,-0.0344643,-0.13625
104,29,0.533061,-1.83714
104,30,-0.343878,-1.59041
104,31,-1.47569,-0.831765
104,32,-1.18857,0.99381
104,33,-1.56667,2.35762
104,34,-3.29292,2.02417
104,35,-2.45238,0.977381
104,36,-2.30024,-0.120952
104,37,-2.12646,0.805625
104,38,-4.24881,0.564048
104,39,-3.26562,-1.24521
104,40,-1.47293,-1.05146
104,41,-1.87114,-0.956571
104,42,-4.39467,-1.664
104,43,0,0
104,44,0,0
104,45,0,0
104,46,0,0
104,47,0,0
104,48,0,0
104,49,0,0
104,50,0,0
104,51,0,0
104,52,0,0
104,53,0,0
104,54,0,0
104,55,0,0
104,56,0,0
104,57,0,0
104,58,0,0
104,59,0,0
104,60,0,0
104,61,0,0
104,62,0,0
104,63,0,0
104,64,0,0
104,65,0,0
105,20,0,0
105,21,0,0
105,22,0,0
105,23,1.04737,2.65053
105,24,1.21071,3.01595
105,25,0.765952,3.3319
105,26,0.39625,3.98
105,27,1.98024,5.20452
105,28,0.723542,-0.0729167
105,29,0.76,-2.19024
105,30,-0.413571,-2.6431
105,31,-1.36771,-2.06021
105,32,-1.6081,-1.44167
105,33,-1.79286,0.609286
105,34,-1.52521,1.05208
105,35,-1.35548,0.417857
105,36,-2.42238,0.52881
105,37,-2.52042,-0.605208
105,38,-2.52857,-1.15786
105,39,-1.79,-2.12208
105,40,-0.919048,-1.81405
105,41,-0.93381,-2.4431
105,42,-3.68182,-2.83455
105,43,0,0
105,44,0,0
105,45,0,0
105,46,0,0
105,47,0,0
105,48,0,0
105,49,0,0
105,50,0,0
105,51,0,0
105,52,0,0
105,53,0,0
105,54,0,0
105,55,0,0
105,56,0,0
105,57,0,0
105,58,0,0
105,59,0,0
105,60,0,0
105,61,0,0
105,62,0,0
105,63,0,0
105,64,0,0
105,65,0,0
106,20,0,0
106,21,0,0
106,22,0,0
106,23,1.75967,2.73467
106,24,-0.15102,1.99571
106,25,0.422449,3.78531
106,26,0.155357,4.95286
106,27,1.93449,6.70878
106,28,-0.139643,3.83839
106,29,0.290816,1.42612
106,30,-1.19851,0.0210638
106,31,-1.39667,-1.34208
106,32,-2.29476,-0.621429
106,33,-2.31548,-0.14619
106,34,-1.36979,0.597083
106,35,-2.13143,0.886667
106,36,-1.64595,-0.052381
106,37,-1.17542,-0.502292
106,38,-1.56738,-1.78667
106,39,-0.395625,-1.545
106,40,-0.558919,-2.02973
106,41,-0.282,-1.94857
106,42,-2.87667,-2.8119
106,43,0,0
106,44,0,0
106,45,0,0
106,46,0,0
106,47,0,0
106,48,0,0
106,49,0,0
106,50,0,0
106,51,0,0
106,52,0,0
106,53,0,0
106,54,0,0
106,55,0,0
106,56,0,0
106,57,0,0
106,58,0,0
106,59,0,0
106,60,0,0
106,61,0,0
106,62,0,0
106,63,0,0
106,64,0,0
106,65,0,0
107,20,0,0
107,21,0,0
107,22,1.27423,-0.108077
107,23,1.13082,0.473673
107,24,0.430204,1.30408
107,25,0.361154,2.99577
107,26,0.816226,4.48868
107,27,1.5131,6.35143
107,28,-0.841458,5.7925
107,29,-1.85214,5.06405
107,30,-0.990227,2.83659
107,31,-2.23125,1.46054
107,32,-3.50729,0.354792
107,33,-2.145,0.241429
107,34,-1.57792,0.867708
107,35,-0.750238,0.61381
107,36,-1.16341,0.212955
107,37,-0.806739,-0.441522
107,38,-0.767949,-1.41667
107,39,-0.181,-2.4565
107,40,-0.4565,-1.40175
107,41,0.0502381,-2.6769
107,42,-0.639,-2.4405
107,43,0,0
107,44,0,0
107,45,0,0
107,46,0,0
107,47,0,0
107,48,0,0
107,49,0,0
107,50,0,0
107,51,0,0
107,52,0,0
107,53,0,0
107,54,0,0
107,55,0,0
107,56,0,0
107,57,0,0
107,58,0,0
107,59,0,0
107,60,0,0
107,61,0,0
107,62,0,0
107,63,0,0
107,64,0,0
107,65,0,0
108,20,0,0
108,21,0,0
108,22,1.28133,-1.116
108,23,0.528214,-0.825714
108,24,0.0138776,0.558163
108,25,0.285882,1.66667
108,26,0.821429,3.67881
108,27,0.5664,4.8052
108,28,-1.04636,4.642
108,29,-2.47913,3.91
108,30,-2.11622,4.53022
108,31,-2.49778,1.50067
108,32,-2.04674,2.07279
108,33,-2.33941,1.11824
108,34,-0.749773,0.985682
108,35,-1.42119,0.832619
108,36,-1.29896,0.586458
108,37,-0.190732,-0.0295122
108,38,0.314737,-1.39763
108,39,0.253958,-2.38688
108,40,0.963095,-2.95881
108,41,0.41383,-3.98128
108,42,1.3325,-4.00719
108,43,0,0
108,44,0,0
108,45,0,0
108,46,0,0
108,47,0,0
108,48,0,0
108,49,0,0
108,50,0,0
108,51,0,0
108,52,0,0
108,53,0,0
108,54,0,0
108,55,0,0
108,56,0,0
108,57,0,0
108,58,0,0
108,59,0,0
108,60,0,0
108,61,0,0
108,62,0,0
108,63,0,0
108,64,0,0
108,65,0,0
109,18,1.68714,-3.35571
109,19,0.40125,-2.22
109,20,1.345,-0.6775
109,21,0,0
109,22,0.29875,-2.36875
109,23,-0.3894,-1.508
109,24,-0.260625,-1.14771
109,25,-0.0282353,0.550784
109,26,0.428163,2.32878
109,27,0.216667,3.01593
109,28,-0.852857,2.96238
109,29,-2.10889,2.06622
109,30,-1.14764,3.62364
109,31,-1.90429,1.56667
109,32,-0.525814,2.92349
109,33,-2.5984,-0.6726
109,34,-1.27698,1.0193
109,35,-1.63023,0.169091
109,36,-0.906522,0.863696
109,37,-0.0286842,0.168947
109,38,0.400435,-1.20696
109,39,0.516364,-1.75523
109,40,1.68872,-1.85641
109,41,-0.101707,-2.75634
109,42,1.54976,-3.12286
109,43,0,0
109,44,0,0
109,45,0,0
109,46,0,0
109,47,0,0
109,48,0,0
109,49,0,0
109,50,0,0
109,51,0,0
109,52,0,0
109,53,0,0
109,54,0,0
109,55,0,0
109,56,0,0
109,57,0,0
109,58,0,0
109,59,0,0
109,60,0,0
109,61,0,0
109,62,0,0
109,63,0,0
109,64,0,0
109,65,0,0
110,18,0.978333,-2.99667
110,19,2.07735,-4.04837
110,20,2.205,-2.29306
110,21,0.841613,-2.6529
110,22,-0.271132,-2.72208
110,23,-0.880816,-1.98816
110,24,-1.12173,-1.45288
110,25,-1.21122,-0.974286
110,26,-1.2256,1.0368
110,27,-0.573478,2.24696
110,28,-0.446122,1.86082
110,29,-1.0476,1.3224
110,30,0.659767,2.5014
110,31,0.162708,1.88292
110,32,-0.457917,0.726458
110,33,-2.66,-0.717381
110,34,-0.384091,1.26432
110,35,-1.71,-0.178125
110,36,-0.704524,1.50452
110,37,-0.392857,1.7119
110,38,-0.160426,0.0734043
110,39,0.3875,-0.89375
110,40,1.22628,-1.71
110,41,-0.282093,-2.61349
110,42,3.44526,-2.09868
110,43,4.20667,-3.06667
110,44,0,0
110,45,0,0
110,46,0,0
110,47,0,0
110,48,0,0
110,49,0,0
110,50,0,0
110,51,0,0
110,52,0,0
110,53,0,0
110,54,0,0
110,55,0,0
110,56,0,0
110,57,0,0
110,58,0,0
110,59,0,0
110,60,0,0
110,61,0,0
110,62,0,0
110,63,0,0
110,64,0,0
110,65,0,0
111,19,2.89,-4.85
111,20,2.59545,-4.46727
111,21,-0.08375,-3.0775
111,22,-1.33204,-3.3598
111,23,-1.39038,-1.89635
111,24,-1.9634,-2.0482
111,25,-1.80176,-1.06961
111,26,-1.29429,0.214082
111,27,-0.982857,0.976735
111,28,-0.283617,2.19064
111,29,0.0269388,1.53061
111,30,1.50837,2.31953
111,31,-0.551224,1.63061
111,32,-1.45935,1.6637
111,33,-2.19429,-1.00738
111,34,0.259,2.185
111,35,-1.575,1.36952
111,36,-0.208049,1.5122
111,37,0.776383,1.95043
111,38,0.33381,0.444286
111,39,0.32575,-0.03725
111,40,0.731739,-0.948478
111,41,2.05973,-3.01135
111,42,4.62413,-1.83587
111,43,4.949,-3.126
111,44,0,0
111,45,0,0
111,46,0,0
111,47,0,0
111,48,0,0
111,49,0,0
111,50,0,0
111,51,0,0
111,52,0,0
111,53,0,0
111,54,0,0
111,55,0,0
111,56,0,0
111,57,0,0
111,58,0,0
111,59,0,0
111,60,0,0
111,61,0,0
111,62,0,0
111,63,0,0
111,64,0,0
111,65,0,0
112,20,0,0
112,21,0,0
112,22,-2.02548,-3.54476
112,23,-2.43,-2.17694
112,24,-2.94698,-1.49321
112,25,-1.98354,-0.872292
112,26,-1.3898,-0.652
112,27,-1.51937,-0.472917
112,28,-1.0124,0.7318
112,29,-1.07372,1.15349
112,30,-0.82,2.28736
112,31,-0.857857,1.70262
112,32,-1.38717,1.35304
112,33,-2.01191,-0.236596
112,34,0.390682,1.72023
112,35,-0.589302,0.447209
112,36,0.445532,1.5
112,37,1.09833,2.07333
112,38,1.17595,1.03357
112,39,2.00689,-1.09289
112,40,2.47051,-1.21103
112,41,2.77756,-2.18244
112,42,5.82179,-1.26077
112,43,6.06463,-2.28
112,44,5.58387,-4.18226
112,45,5.4375,-4.109
112,46,0,0
112,47,0,0
112,48,0,0
112,49,0,0
112,50,0,0
112,51,0,0
112,52,0,0
112,53,0,0
112,54,0,0
112,55,0,0
112,56,0,0
112,57,0,0
112,58,0,0
112,59,0,0
112,60,0,0
112,61,0,0
112,62,0,0
112,63,0,0
112,64,0,0
112,65,0,0
113,20,0,0
113,21,0,0
113,22,-3.78179,-2.395
113,23,-3.13615,-1.75558
113,24,-2.85776,-2.35429
113,25,-2.4124,-1.0706
113,26,-1.42306,0.103673
113,27,-1.54082,-0.847959
113,28,-0.995435,-0.342826
113,29,-1.14471,0.495294
113,30,-1.33605,0.980233
113,31,-0.943061,1.24367
113,32,-1.74681,1.41787
113,33,-1.63907,-0.362093
113,34,0.163333,-0.242222
113,35,0.682609,0.982174
113,36,1.45805,1.90244
113,37,1.92822,1.16889
113,38,2.17349,1.3207
113,39,0.725476,-0.845
113,40,2.39405,-1.15024
113,41,4.61952,-2.08262
113,42,6.47537,-1.92098
113,43,6.81537,-1.88805
113,44,6.81333,-3.14667
113,45,6.73929,-3.98571
113,46,0,0
113,47,0,0
113,48,0,0
113,49,0,0
113,50,0,0
113,51,0,0
113,52,0,0
113,53,0,0
113,54,0,0
113,55,0,0
113,56,0,0
113,57,0,0
113,58,0,0
113,59,0,0
113,60,0,0
113,61,0,0
113,62,0,0
113,63,0,0
113,64,0,0
113,65,0,0
114,20,0,0
114,21,0,0
114,22,-7.02333,-2.18
114,23,-3.95674,-0.673913
114,24,-3.27882,-1.3649
114,25,-2.43765,-2.11667
114,26,-1.43229,-1.0775
114,27,-1.62204,0.139388
114,28,-1.22163,-0.171633
114,29,-0.829333,0.352
114,30,-0.861224,0.68
114,31,-0.848913,0.916957
114,32,-1.05698,0.782791
114,33,-1.42958,0.183125
114,34,-0.985111,-0.0484444
114,35,0.854651,1.33442
114,36,1.93289,2.17933
114,37,2.27045,1.75795
114,38,1.44341,0.576585
114,39,1.44558,-0.548372
114,40,2.7507,-1.0693
114,41,4.41825,-1.86225
114,42,6.33952,-1.50857
114,43,7.0578,-1.08195
114,44,6.661,-1.672
114,45,7.56895,-3.22842
114,46,0,0
114,47,0,0
114,48,0,0
114,49,0,0
114,50,0,0
114,51,0,0
114,52,0,0
114,53,0,0
114,54,0,0
114,55,0,0
114,56,0,0
114,57,0,0
114,58,0,0
114,59,0,0
114,60,0,0
114,61,0,0
114,62,0,0
114,63,0,0
114,64,0,0
114,65,0,0
115,20,0,0
115,21,0,0
115,22,0,0
115,23,-4.78905,-0.679048
115,24,-2.95,-0.622292
115,25,-1.64816,-0.977347
115,26,-1.05176,-1.72235
115,27,-1.31479,-0.97625
115,28,-1.03723,-1.01234
115,29,-0.464167,-0.329167
115,30,-0.87087,0.268043
115,31,-1.03979,0.595745
115,32,-0.895745,0.737234
115,33,-1.90591,0.287727
115,34,-1.36867,0.0882222
115,35,0.303478,2.1
115,36,0.912381,3.1281
115,37,0.613953,3.97558
115,38,0.257391,2.09196
115,39,1.39225,0.55975
115,40,2.76119,-0.906667
115,41,3.39955,-1.48659
115,42,6.196,-0.39525
115,43,7.10475,-0.2255
115,44,7.13359,-0.148974
115,45,7.80054,-1.32757
115,46,0,0
115,47,0,0
115,48,0,0
115,49,0,0
115,50,0,0
115,51,0,0
115,52,0,0
115,53,0,0
115,54,0,0
115,55,0,0
115,56,0,0
115,57,0,0
115,58,0,0
115,59,0,0
115,60,0,0
115,61,0,0
115,62,0,0
115,63,0,0
115,64,0,0
115,65,0,0
116,20,0,0
116,21,0,0
116,22,0,0
116,23,-4.621,-1.69833
116,24,-3.09315,0.255
116,25,-1.17447,-0.0104255
116,26,-1.3106,-1.188
116,27,-1.26646,-1.50875
116,28,-0.69625,-1.30271
116,29,-0.8142,-1.727
116,30,-1.1617,-1.16511
116,31,-0.968182,-0.123409
116,32,-1.19319,0.675745
116,33,-2.49422,0.844444
116,34,-1.60977,0.525814
116,35,-0.109556,1.72511
116,36,0.347556,3.12378
116,37,0.623095,3.90881
116,38,1.0331,4.0519
116,39,1.58022,2.13783
116,40,1.71282,0.356923
116,41,3.65048,-1.23095
116,42,6.36238,0.0680952
116,43,7.20073,0.665854
116,44,7.16721,1.08209
116,45,6.51944,0.195833
116,46,6.15,-0.263
116,47,0,0
116,48,5.98304,-2.09826
116,49,5.08857,-2.55286
116,50,0,0
116,51,0,0
116,52,0,0
116,53,0,0
116,54,0,0
116,55,0,0
116,56,0,0
116,57,0,0
116,58,0,0
116,59,0,0
116,60,0,0
116,61,0,0
116,62,0,0
116,63,0,0
116,64,0,0
116,65,0,0
117,20,0,0
117,21,0,0
117,22,0,0
117,23,-4.80429,-1.87286
117,24,-3.59605,-0.920698
117,25,-1.55904,-0.143077
117,26,-0.643469,-0.465306
117,27,-0.265306,-1.25898
117,28,-0.346042,-1.13125
117,29,-0.454667,-1.23022
117,30,-0.65375,-1.26396
117,31,-1.41854,-1.01167
117,32,-2.74068,0.693636
117,33,-2.51587,1.11848
117,34,-1.78674,1.44217
117,35,-0.901429,1.7169
117,36,0.169773,2.33136
117,37,1.18091,3.35636
117,38,1.49452,3.66429
117,39,2.24854,3.00415
117,40,0.437174,1.42022
117,41,2.19425,1.33875
117,42,5.55488,0.310488
117,43,7.22439,1.27659
117,44,7.22872,1.74179
117,45,6.22905,1.35286
117,46,5.66303,1.80636
117,47,0,0
117,48,3.79111,0.582593
117,49,4.74816,-0.784737
117,50,4.5125,-0.0475
117,51,0,0
117,52,0,0
117,53,0,0
117,54,0,0
117,55,0,0
117,56,0,0
117,57,0,0
117,58,0,0
117,59,0,0
117,60,0,0
117,61,0,0
117,62,0,0
117,63,0,0
117,64,0,0
117,65,0,0
118,20,0,0
118,21,0,0
118,22,0,0
118,23,0,0
118,24,-2.13267,-1.474
118,25,-1.24271,-0.694375
118,26,-0.440408,-0.143469
118,27,0.0154167,-0.261042
118,28,0.458958,-1.04187
118,29,-0.511667,-1.01417
118,30,-1.13174,-0.500217
118,31,-2.6966,-0.985532
118,32,-3.15625,0.310417
118,33,-2.63349,1.04
118,34,-1.68756,1.43244
118,35,-0.542889,1.59111
118,36,1.07023,2.07256
118,37,2.11705,2.44705
118,38,1.64452,2.99645
118,39,1.62333,3.66056
118,40,1.10341,1.46902
118,41,3.19833,1.97548
118,42,5.87975,1.771
118,43,8.37595,0.979048
118,44,6.43561,-0.00756098
118,45,5.10525,1.63725
118,46,4.126,2.52775
118,47,3.37833,3.69333
118,48,3.12842,2.37158
118,49,3.33,2.1859
118,50,2.91833,2.53
118,51,0,0
118,52,0,0
118,53,0,0
118,54,0,0
118,55,0,0
118,56,0,0
118,57,0,0
118,58,0,0
118,59,0,0
118,60,0,0
118,61,0,0
118,62,0,0
118,63,0,0
118,64,0,0
118,65,0,0
119,20,0,0
119,21,0,0
119,22,0,0
119,23,0,0
119,24,0,0
119,25,-1.516,-1.5795
119,26,-0.245745,-0.690426
119,27,0.484286,-0.482653
119,28,0.557292,-0.169583
119,29,-0.696667,-0.859792
119,30,-1.69435,-0.880652
119,31,-3.13804,-0.492391
119,32,-3.28022,-0.217174
119,33,-2.606,0.432444
119,34,-1.96955,0.788182
119,35,-0.740256,1.44872
119,36,1.45356,2.532
119,37,1.44735,2.50118
119,38,0.767778,2.87556
119,39,1.646,3.903
119,40,1.82462,2.02974
119,41,5.07558,3.75233
119,42,5.97786,2.04524
119,43,5.35077,1.21513
119,44,3.95571,-0.357619
119,45,3.09211,1.64158
119,46,2.11333,3.09976
119,47,1.46143,4.60286
